,Unnamed: 0,name,x1,x2,y1,y2,classname,newFilename
5367,295,00322_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00322_Mask_Mouth_Chin.jpg
6441,1369,01468_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01468_Mask_Mouth_Chin.jpg
6872,1800,01914_Mask_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01914_Mask_Chin.jpg
2718,2729,4337.png,100,9,508,511,face_with_mask,1004337.png
4973,4990,3123.png,750,284,959,500,face_with_mask,7503123.png
2792,2803,6228.jpg,307,226,384,348,face_no_mask,3076228.jpg
592,594,1910.jpg,70,115,306,420,face_with_mask,701910.jpg
5365,293,00320_Mask_Nose_Mouth.jpg,0,128,0,128,face_with_mask_incorrect,00320_Mask_Nose_Mouth.jpg
6604,1532,01635_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01635_Mask_Mouth_Chin.jpg
2238,2249,5013.jpg,703,146,785,233,face_with_mask,7035013.jpg
1605,1612,6153.jpg,641,9,1199,636,face_no_mask,6416153.jpg
4046,4062,4956.png,11,2,435,590,face_other_covering,114956.png
146,146,4130.png,140,30,513,510,face_with_mask,1404130.png
5191,119,00134_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00134_Mask_Mouth_Chin.jpg
4924,4941,6425.png,90,23,475,597,face_with_mask,906425.png
4397,4413,2799.png,772,10,941,245,face_with_mask,7722799.png
3298,3311,3817.png,97,202,347,534,face_with_mask,973817.png
6176,1104,01191_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01191_Mask_Mouth_Chin.jpg
4027,4043,4782.png,257,81,439,238,face_other_covering,2574782.png
168,168,2841.png,422,4,957,519,face_with_mask,4222841.png
4821,4838,2664.png,131,8,549,588,face_with_mask,1312664.png
4955,4972,3187.png,344,72,427,177,face_with_mask,3443187.png
1968,1977,3933.png,290,69,391,192,face_with_mask,2903933.png
6900,1828,01943_Mask_Nose_Mouth.jpg,0,128,0,128,face_with_mask_incorrect,01943_Mask_Nose_Mouth.jpg
1953,1962,2378.png,191,18,393,268,face_other_covering,1912378.png
3606,3622,2904.png,307,193,337,233,face_with_mask,3072904.png
4804,4821,5919.jpeg,679,605,1052,1089,face_no_mask,6795919.jpeg
3633,3649,5378.jpg,427,88,599,300,face_no_mask,4275378.jpg
6276,1204,01293_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01293_Mask_Mouth_Chin.jpg
4498,4514,3656.png,15,7,445,422,face_with_mask,153656.png
786,791,2014.jpg,1369,96,1737,552,face_no_mask,13692014.jpg
6402,1330,01428_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01428_Mask_Mouth_Chin.jpg
3791,3807,4086.png,223,161,253,199,face_with_mask,2234086.png
6561,1489,01591_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01591_Mask_Mouth_Chin.jpg
4190,4206,4517.png,522,112,610,225,face_with_mask,5224517.png
3457,3472,2228.png,172,76,296,218,face_with_mask,1722228.png
121,121,5176.jpg,450,165,634,350,face_other_covering,4505176.jpg
3181,3193,6101.jpg,1229,123,1490,401,face_no_mask,12296101.jpg
452,454,3832.png,263,246,491,604,face_with_mask,2633832.png
3051,3063,6401.png,334,47,461,222,face_with_mask_incorrect,3346401.png
6603,1531,01634_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01634_Mask_Mouth_Chin.jpg
4431,4447,6062.jpg,1612,155,1896,532,face_no_mask,16126062.jpg
4504,4520,5480.jpg,110,0,618,708,face_other_covering,1105480.jpg
1726,1734,4965.png,502,20,583,142,face_with_mask,5024965.png
29,29,3334.png,271,52,406,195,face_no_mask,2713334.png
322,323,1939.jpg,683,227,819,383,face_with_mask,6831939.jpg
290,290,4218.png,161,17,542,618,face_other_covering,1614218.png
5547,475,00522_Mask_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00522_Mask_Chin.jpg
5980,908,00980_Mask_Nose_Mouth.jpg,0,128,0,128,face_with_mask_incorrect,00980_Mask_Nose_Mouth.jpg
5962,890,00961_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00961_Mask_Mouth_Chin.jpg
4662,4679,4835.png,245,7,458,226,face_with_mask,2454835.png
537,539,4606.png,85,38,172,172,face_with_mask,854606.png
2990,3001,6087.png,274,15,489,280,face_no_mask,2746087.png
5846,774,00836_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00836_Mask_Mouth_Chin.jpg
4197,4213,5461.jpeg,198,35,371,285,face_no_mask,1985461.jpeg
1879,1888,5263.jpg,1789,236,1906,384,face_with_mask_incorrect,17895263.jpg
2109,2120,3321.png,221,307,292,390,face_with_mask,2213321.png
897,902,3067.png,361,80,485,208,face_with_mask,3613067.png
4301,4317,1923.jpg,82,103,377,455,face_no_mask,821923.jpg
468,470,6113.jpg,642,5,792,199,face_no_mask,6426113.jpg
670,674,6344.jpg,209,364,347,513,face_other_covering,2096344.jpg
954,959,1972.jpg,559,184,605,247,face_with_mask,5591972.jpg
6500,1428,01529_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01529_Mask_Mouth_Chin.jpg
4577,4593,2001.jpg,293,137,525,437,face_with_mask,2932001.jpg
1079,1084,5871.jpg,508,11,622,144,face_other_covering,5085871.jpg
1313,1318,3409.png,346,4,425,103,face_with_mask,3463409.png
5765,693,00753_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00753_Mask_Mouth_Chin.jpg
2974,2985,4315.png,734,165,1051,541,face_other_covering,7344315.png
2873,2884,2151.jpg,642,94,687,136,face_other_covering,6422151.jpg
2214,2225,3823.png,465,203,507,250,face_with_mask,4653823.png
4557,4573,3893.png,426,13,440,36,face_with_mask_incorrect,4263893.png
5263,191,00213_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00213_Mask_Mouth_Chin.jpg
1790,1798,4606.png,114,285,310,566,face_with_mask,1144606.png
4338,4354,2711.png,543,322,604,426,face_other_covering,5432711.png
558,560,3700.png,84,17,371,402,face_other_covering,843700.png
1367,1373,4943.png,273,170,341,258,face_with_mask,2734943.png
5118,46,00050_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00050_Mask_Mouth_Chin.jpg
699,703,4766.png,592,0,714,90,face_with_mask,5924766.png
4953,4970,4599.png,659,105,869,385,face_with_mask,6594599.png
4221,4237,3353.png,104,64,155,136,face_no_mask,1043353.png
6884,1812,01926_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01926_Mask_Mouth_Chin.jpg
4332,4348,5519.jpg,293,69,393,191,face_no_mask,2935519.jpg
1359,1365,3449.png,203,20,401,289,face_with_mask,2033449.png
1412,1418,6344.jpg,783,258,912,421,face_no_mask,7836344.jpg
971,976,3013.png,148,31,256,158,face_with_mask,1483013.png
1138,1143,4333.png,144,9,512,510,face_with_mask,1444333.png
5269,197,00219_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00219_Mask_Mouth_Chin.jpg
6918,1846,01963_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01963_Mask_Mouth_Chin.jpg
3566,3581,3469.png,513,133,590,245,face_with_mask,5133469.png
4674,4691,5042.jpg,0,141,123,377,face_other_covering,05042.jpg
4379,4395,5668.jpg,172,31,297,188,face_other_covering,1725668.jpg
2284,2295,6195.jpg,443,141,535,279,face_no_mask,4436195.jpg
2051,2061,5429.jpg,151,59,612,719,face_with_mask,1515429.jpg
5678,606,00659_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00659_Mask_Mouth_Chin.jpg
2333,2344,2124.jpg,661,101,895,412,face_with_mask,6612124.jpg
5629,557,00606_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00606_Mask_Mouth_Chin.jpg
5055,5072,6057.jpg,346,156,456,299,face_other_covering,3466057.jpg
697,701,6068.jpg,1,59,44,128,face_no_mask,16068.jpg
228,228,2421.png,163,74,243,171,face_with_mask,1632421.png
780,785,4410.png,22,162,297,499,face_with_mask,224410.png
2613,2624,5104.jpg,605,146,783,337,face_no_mask,6055104.jpg
1048,1053,4208.png,318,9,367,64,face_with_mask,3184208.png
2339,2350,3835.png,176,101,388,382,face_with_mask,1763835.png
2294,2305,2739.png,108,1,154,53,face_with_mask,1082739.png
1484,1490,2125.png,329,210,465,378,face_other_covering,3292125.png
255,255,2420.png,301,175,373,235,face_with_mask,3012420.png
416,418,4952.png,905,0,1055,181,face_with_mask,9054952.png
1981,1990,4259.png,300,14,704,507,face_with_mask,3004259.png
5730,658,00715_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00715_Mask_Mouth_Chin.jpg
1771,1779,2537.png,853,297,939,406,face_no_mask,8532537.png
113,113,2826.png,367,12,649,401,face_with_mask,3672826.png
1577,1583,2609.png,228,106,428,426,face_other_covering,2282609.png
53,53,3820.png,112,192,269,326,face_with_mask,1123820.png
4624,4640,4119.png,201,259,242,305,face_other_covering,2014119.png
4901,4918,3532.png,22,3,453,491,face_with_mask,223532.png
2789,2800,2846.png,140,50,242,195,face_with_mask,1402846.png
5780,708,00770_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00770_Mask_Mouth_Chin.jpg
810,815,4102.png,312,36,412,162,face_other_covering,3124102.png
3308,3321,2451.png,255,78,346,193,face_with_mask,2552451.png
479,481,6282.jpg,493,175,552,246,face_no_mask,4936282.jpg
5071,5088,6036.jpg,650,108,755,233,face_other_covering,6506036.jpg
6895,1823,01938_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01938_Mask_Mouth_Chin.jpg
3100,3112,3631.png,100,5,558,548,face_with_mask,1003631.png
4400,4416,3301.png,653,213,748,340,face_other_covering,6533301.png
472,474,5127.jpg,317,32,405,173,face_with_mask,3175127.jpg
3959,3975,4665.png,333,55,387,136,face_with_mask,3334665.png
6055,983,01060_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01060_Mask_Mouth_Chin.jpg
5688,616,00670_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00670_Mask_Mouth_Chin.jpg
114,114,6005.jpg,493,53,885,592,face_no_mask,4936005.jpg
4950,4967,2355.png,592,90,728,253,face_with_mask,5922355.png
3640,3656,3143.png,114,7,257,166,face_no_mask,1143143.png
2188,2199,4060.png,60,74,220,268,face_no_mask,604060.png
148,148,4499.png,480,107,522,162,face_with_mask,4804499.png
4872,4889,2018.jpg,780,192,1111,601,face_with_mask_incorrect,7802018.jpg
4880,4897,6139.jpg,258,92,379,212,face_no_mask,2586139.jpg
3966,3982,4710.png,500,93,681,313,face_with_mask,5004710.png
5861,789,00853_Mask_Nose_Mouth.jpg,0,128,0,128,face_with_mask_incorrect,00853_Mask_Nose_Mouth.jpg
6560,1488,01590_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01590_Mask_Mouth_Chin.jpg
3141,3153,4769.png,333,104,512,339,face_with_mask_incorrect,3334769.png
6812,1740,01853_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01853_Mask_Mouth_Chin.jpg
4626,4642,2486.png,270,55,643,478,face_other_covering,2702486.png
252,252,4559.png,163,8,658,428,face_with_mask,1634559.png
5124,52,00059_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00059_Mask_Mouth_Chin.jpg
2296,2307,3586.png,86,84,205,170,face_with_mask,863586.png
73,73,5619.jpg,449,34,548,152,face_other_covering,4495619.jpg
4049,4065,4881.png,147,9,579,582,face_with_mask,1474881.png
2324,2335,2612.png,222,51,314,201,face_other_covering,2222612.png
1653,1660,3732.png,274,0,330,35,face_with_mask,2743732.png
5713,641,00697_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00697_Mask_Mouth_Chin.jpg
6740,1668,01779_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01779_Mask_Mouth_Chin.jpg
6835,1763,01877_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01877_Mask_Mouth_Chin.jpg
3975,3991,5232.jpg,156,98,373,328,face_with_mask,1565232.jpg
1242,1247,6288.jpg,303,127,341,178,face_no_mask,3036288.jpg
6616,1544,01648_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01648_Mask_Mouth_Chin.jpg
4139,4155,6292.jpg,2400,226,2915,899,face_no_mask,24006292.jpg
2737,2748,3300.png,183,169,276,253,face_with_mask,1833300.png
851,856,3841.png,293,55,500,336,face_with_mask,2933841.png
2215,2226,2123.jpg,370,60,547,292,face_with_mask,3702123.jpg
5935,863,00929_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00929_Mask_Mouth_Chin.jpg
393,394,6211.jpg,990,92,1092,232,face_no_mask,9906211.jpg
2566,2577,3265.png,384,0,708,477,face_with_mask,3843265.png
6110,1038,01119_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01119_Mask_Mouth_Chin.jpg
675,679,4372.png,118,4,357,325,face_with_mask,1184372.png
405,406,4311.png,251,23,525,427,face_with_mask,2514311.png
6234,1162,01249_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01249_Mask_Mouth_Chin.jpg
5027,5044,4126.png,86,4,410,379,face_with_mask,864126.png
6412,1340,01439_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01439_Mask_Mouth_Chin.jpg
28,28,3305.png,53,399,112,472,face_other_covering,533305.png
4524,4540,4111.png,230,72,970,813,face_with_mask,2304111.png
3939,3955,2980.png,244,56,441,282,face_with_mask,2442980.png
5148,76,00087_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00087_Mask_Mouth_Chin.jpg
3252,3265,2683.png,173,283,206,321,face_with_mask,1732683.png
3515,3530,6197.jpg,578,110,643,189,face_other_covering,5786197.jpg
6786,1714,01826_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01826_Mask_Mouth_Chin.jpg
2007,2016,2165.png,412,52,680,434,face_other_covering,4122165.png
3057,3069,4319.png,116,7,439,305,face_other_covering,1164319.png
4618,4634,4895.png,277,21,505,315,face_with_mask,2774895.png
4919,4936,2125.png,590,256,710,366,face_other_covering,5902125.png
5149,77,00089_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00089_Mask_Mouth_Chin.jpg
2583,2594,6366.jpg,568,32,876,497,face_no_mask,5686366.jpg
61,61,3582.png,199,5,263,87,face_with_mask,1993582.png
5993,921,00993_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00993_Mask_Mouth_Chin.jpg
6173,1101,01188_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01188_Mask_Mouth_Chin.jpg
3069,3081,1877.jpg,837,670,2037,2234,face_other_covering,8371877.jpg
3082,3094,4554.png,261,145,448,395,face_other_covering,2614554.png
4196,4212,5185.jpg,516,47,596,200,face_with_mask,5165185.jpg
4730,4747,5683.jpg,827,201,1139,551,face_no_mask,8275683.jpg
1004,1009,6166.png,244,27,701,557,face_no_mask,2446166.png
2152,2163,3069.png,59,145,346,561,face_with_mask,593069.png
3000,3011,5128.jpg,460,75,506,134,face_with_mask,4605128.jpg
5926,854,00919_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00919_Mask_Mouth_Chin.jpg
6047,975,01052_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01052_Mask_Mouth_Chin.jpg
6773,1701,01812_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01812_Mask_Mouth_Chin.jpg
692,696,3602.png,138,4,633,587,face_other_covering,1383602.png
2736,2747,2413.png,113,3,562,493,face_with_mask,1132413.png
251,251,4325.png,487,98,515,132,face_no_mask,4874325.png
400,401,5230.jpg,348,16,558,257,face_other_covering,3485230.jpg
150,150,3572.png,96,257,147,326,face_with_mask,963572.png
4045,4061,5841.jpg,372,119,564,379,face_no_mask,3725841.jpg
4656,4673,3141.png,105,110,378,499,face_with_mask,1053141.png
3340,3353,4152.png,147,5,523,516,face_with_mask,1474152.png
887,892,4591.png,239,9,522,342,face_with_mask,2394591.png
2626,2637,3478.png,392,53,428,108,face_with_mask,3923478.png
3572,3587,4073.png,260,240,299,298,face_other_covering,2604073.png
1776,1784,5694.jpg,151,103,303,291,face_no_mask,1515694.jpg
6348,1276,01367_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01367_Mask_Mouth_Chin.jpg
3490,3505,6011.jpg,91,86,145,144,face_other_covering,916011.jpg
2480,2491,3264.png,103,105,487,489,face_with_mask,1033264.png
5539,467,00514_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00514_Mask_Mouth_Chin.jpg
1440,1446,2310.png,213,169,325,299,face_other_covering,2132310.png
3602,3618,3562.png,36,110,387,470,face_other_covering,363562.png
5588,516,00563_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00563_Mask_Mouth_Chin.jpg
92,92,5033.jpg,53,80,159,228,face_with_mask,535033.jpg
1235,1240,4247.png,208,118,373,369,face_with_mask,2084247.png
4926,4943,6349.jpg,430,35,547,194,face_other_covering,4306349.jpg
3899,3915,3210.png,453,138,581,283,face_other_covering,4533210.png
2751,2762,2691.png,375,182,422,243,face_with_mask,3752691.png
4783,4800,3336.png,0,0,404,451,face_with_mask,03336.png
4911,4928,2302.png,167,13,416,301,face_no_mask,1672302.png
3144,3156,4079.png,410,209,491,321,face_with_mask,4104079.png
6364,1292,01385_Mask_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01385_Mask_Chin.jpg
3451,3466,3341.png,54,87,297,397,face_with_mask,543341.png
5499,427,00473_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00473_Mask_Mouth_Chin.jpg
6216,1144,01231_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01231_Mask_Mouth_Chin.jpg
3742,3758,3115.png,138,36,360,235,face_other_covering,1383115.png
3021,3033,2354.png,613,188,640,223,face_no_mask,6132354.png
2045,2055,2419.png,184,315,214,351,face_with_mask,1842419.png
2518,2529,5900.jpg,28,6,523,592,face_other_covering,285900.jpg
294,294,3490.png,57,22,444,510,face_with_mask,573490.png
5270,198,00220_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00220_Mask_Mouth_Chin.jpg
5436,364,00402_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00402_Mask_Mouth_Chin.jpg
2422,2433,3698.png,9,2,167,190,face_with_mask,93698.png
2230,2241,2832.png,99,9,229,150,face_no_mask,992832.png
2300,2311,4182.png,114,29,442,491,face_with_mask,1144182.png
2112,2123,2036.jpg,591,39,956,573,face_with_mask,5912036.jpg
1667,1674,6088.jpg,1039,1071,1450,1533,face_no_mask,10396088.jpg
2749,2760,2333.png,88,25,508,577,face_with_mask,882333.png
5594,522,00569_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00569_Mask_Mouth_Chin.jpg
2997,3008,2034.jpg,720,171,804,280,face_with_mask,7202034.jpg
3295,3308,5495.jpg,642,109,931,458,face_other_covering,6425495.jpg
2313,2324,6167.jpg,462,109,569,236,face_no_mask,4626167.jpg
6046,974,01051_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01051_Mask_Mouth_Chin.jpg
4726,4743,5912.jpg,317,33,444,221,face_no_mask,3175912.jpg
2249,2260,2585.png,191,28,281,151,face_with_mask,1912585.png
5608,536,00583_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00583_Mask_Mouth_Chin.jpg
6453,1381,01481_Mask_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01481_Mask_Chin.jpg
2620,2631,3660.png,237,97,466,435,face_with_mask,2373660.png
44,44,6316.jpg,541,144,589,211,face_no_mask,5416316.jpg
3174,3186,3099.png,176,9,500,397,face_with_mask,1763099.png
2897,2908,6109.jpg,145,82,264,210,face_other_covering,1456109.jpg
3542,3557,2124.jpg,944,257,1143,517,face_with_mask,9442124.jpg
3868,3884,6428.png,407,240,712,683,face_with_mask_incorrect,4076428.png
2203,2214,2516.png,112,9,598,485,face_other_covering,1122516.png
6684,1612,01722_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01722_Mask_Mouth_Chin.jpg
5082,10,00011_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00011_Mask_Mouth_Chin.jpg
1399,1405,6267.jpg,384,169,413,300,face_no_mask,3846267.jpg
3612,3628,3008.png,189,95,234,144,face_with_mask,1893008.png
6207,1135,01222_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01222_Mask_Mouth_Chin.jpg
2351,2362,3347.png,246,174,306,242,face_with_mask,2463347.png
3900,3916,5649.jpg,201,6,447,313,face_other_covering,2015649.jpg
4179,4195,5552.jpg,201,6,627,599,face_no_mask,2015552.jpg
2122,2133,1914.jpg,596,178,678,258,face_no_mask,5961914.jpg
484,486,4822.png,362,196,535,406,face_with_mask,3624822.png
6006,934,01007_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01007_Mask_Mouth_Chin.jpg
869,874,5397.jpg,601,110,1314,1155,face_with_mask,6015397.jpg
4068,4084,4874.png,45,7,417,478,face_other_covering,454874.png
2865,2876,3747.png,197,4,519,402,face_with_mask,1973747.png
4824,4841,4224.png,39,102,515,554,face_with_mask,394224.png
3226,3238,3314.png,223,6,420,238,face_no_mask,2233314.png
2016,2026,5637.jpg,291,29,426,209,face_no_mask,2915637.jpg
6336,1264,01354_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01354_Mask_Mouth_Chin.jpg
6688,1616,01726_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01726_Mask_Mouth_Chin.jpg
846,851,1983.jpg,435,82,642,323,face_with_mask,4351983.jpg
596,598,5719.jpg,319,120,696,593,face_other_covering,3195719.jpg
6448,1376,01475_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01475_Mask_Mouth_Chin.jpg
5444,372,00413_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00413_Mask_Mouth_Chin.jpg
3287,3300,3332.png,44,0,397,522,face_with_mask,443332.png
522,524,5568.png,256,160,484,522,face_other_covering,2565568.png
6553,1481,01583_Mask_Nose_Mouth.jpg,0,128,0,128,face_with_mask_incorrect,01583_Mask_Nose_Mouth.jpg
2720,2731,3614.png,236,52,727,610,face_with_mask,2363614.png
4017,4033,2949.png,512,96,600,192,face_with_mask,5122949.png
96,96,3838.png,104,23,457,516,face_with_mask,1043838.png
185,185,1968.jpg,987,235,1102,408,face_other_covering,9871968.jpg
3625,3641,3024.png,147,53,334,334,face_no_mask,1473024.png
4346,4362,3817.png,587,125,724,299,face_with_mask,5873817.png
5666,594,00647_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,00647_Mask_Mouth_Chin.jpg
60,60,3638.png,393,26,483,146,face_with_mask,3933638.png
4001,4017,4177.png,543,19,685,190,face_with_mask,5434177.png
1852,1860,6054.png,402,14,539,145,face_other_covering,4026054.png
2864,2875,6211.jpg,1452,99,1577,262,face_other_covering,14526211.jpg
1849,1857,5499.jpg,2124,227,2404,594,face_other_covering,21245499.jpg
6801,1729,01842_Mask_Mouth_Chin.jpg,0,128,0,128,face_with_mask_incorrect,01842_Mask_Mouth_Chin.jpg
24,24,4588.png,641,88,770,261,face_with_mask,6414588.png
6229,1157,01244_Mask_Nose_Mouth.jpg,0,128,0,128,face_with_mask_incorrect,01244_Mask_Nose_Mouth.jpg
6058,986,01063_Mask_Nose_Mouth.jpg,0,128,0,128,face_with_mask_incorrect,01063_Mask_Nose_Mouth.jpg
199,199,2563.png,410,142,508,273,face_with_mask,4102563.png
3766,3782,3937.png,49,125,117,181,face_other_covering,493937.png
2326,2337,6355.jpg,381,91,466,171,face_no_mask,3816355.jpg
3597,3613,2287.png,339,125,409,226,face_other_covering,3392287.png
747,752,5529.png,388,63,604,380,face_no_mask,3885529.png
1443,1449,3802.png,247,2,527,287,face_other_covering,2473802.png
2954,2965,6107.png,273,153,456,372,face_no_mask,2736107.png
1140,1145,3048.png,158,39,570,582,face_with_mask,1583048.png
3740,3756,4158.png,475,6,866,412,face_with_mask,4754158.png
