,name,x1,x2,y1,y2,classname,face_no_mask,face_other_covering,face_with_mask,face_with_mask_incorrect
12012,3495.png,312,7,437,184,face_with_mask,0,0,1,0
576,6181.jpg,272,35,429,274,face_no_mask,1,0,0,0
13006,4772.png,236,242,281,305,face_with_mask,0,0,1,0
709,4177.png,255,138,417,334,face_with_mask,0,0,1,0
5690,5989.jpg,361,91,424,169,face_no_mask,1,0,0,0
4081,5757.jpg,787,232,1030,569,face_no_mask,1,0,0,0
12010,3119.png,203,5,351,128,face_other_covering,0,1,0,1
11986,3060.png,222,14,296,113,face_other_covering,0,1,0,1
6249,3596.png,261,33,353,165,face_other_covering,0,1,0,1
13587,2457.png,493,174,584,291,face_with_mask,0,0,1,0
3169,4003.png,419,105,575,272,face_other_covering,0,1,0,1
14968,4362.png,324,7,462,155,face_with_mask,0,0,1,0
14569,6316.jpg,368,99,429,166,face_no_mask,1,0,0,0
4972,6086.jpg,485,84,1269,1084,face_no_mask,1,0,0,0
2621,6120.jpg,208,48,352,208,face_no_mask,1,0,0,0
7179,3353.png,104,64,155,136,face_no_mask,1,0,0,0
19,1987.jpg,365,67,464,199,face_with_mask,0,0,1,0
10828,5417.jpg,93,131,431,569,face_other_covering,0,1,0,1
5607,1833.jpg,287,238,334,308,face_no_mask,1,0,0,0
3373,4515.png,777,55,877,157,face_with_mask,0,0,1,0
12693,5120.jpg,662,399,724,480,face_no_mask,1,0,0,0
10391,3818.png,457,252,501,308,face_with_mask,0,0,1,0
5955,4941.png,278,170,367,259,face_with_mask,0,0,1,0
10633,3125.png,194,20,297,152,face_with_mask,0,0,1,0
5885,5169.jpg,374,22,409,64,face_no_mask,1,0,0,0
2553,6324.jpg,496,7,750,387,face_no_mask,1,0,0,0
4779,6241.jpg,250,233,292,280,face_no_mask,1,0,0,0
9610,6174.jpg,330,2,797,398,face_no_mask,1,0,0,0
10316,5634.jpg,535,75,587,142,face_other_covering,0,1,0,1
9633,2936.png,601,223,654,286,face_with_mask,0,0,1,0
5239,4203.png,296,203,337,256,face_with_mask_incorrect,0,0,0,1
5547,1989.jpg,250,96,366,227,face_no_mask,1,0,0,0
14212,1896.jpg,333,57,473,239,face_with_mask,0,0,1,0
9049,6018.jpg,554,269,598,349,face_no_mask,1,0,0,0
5779,4351.png,250,10,578,509,face_with_mask,0,0,1,0
14228,2794.png,510,194,583,299,face_with_mask,0,0,1,0
8613,3980.png,851,166,909,226,face_no_mask,1,0,0,0
14643,6078.jpg,230,103,375,299,face_no_mask,1,0,0,0
11784,4502.png,219,155,424,427,face_with_mask,0,0,1,0
13217,2662.png,63,4,384,458,face_with_mask,0,0,1,0
7657,5057.jpg,904,94,1532,823,face_with_mask,0,0,1,0
11370,4943.png,201,57,230,89,face_with_mask,0,0,1,0
8334,5129.jpg,351,93,400,180,face_no_mask,1,0,0,0
6922,5607.jpg,294,44,633,502,face_no_mask,1,0,0,0
10119,2394.png,311,197,372,275,face_with_mask,0,0,1,0
8084,3421.png,128,80,273,285,face_with_mask,0,0,1,0
12182,2535.png,199,121,337,333,face_with_mask,0,0,1,0
7786,4603.png,244,69,422,328,face_with_mask,0,0,1,0
6174,3731.png,116,80,219,202,face_with_mask,0,0,1,0
1272,5202.jpg,314,49,506,299,face_with_mask,0,0,1,0
5990,3130.png,127,9,305,195,face_with_mask,0,0,1,0
8075,3326.png,563,151,626,242,face_other_covering,0,1,0,1
4849,6150.jpg,134,174,191,237,face_no_mask,1,0,0,0
14173,6295.jpg,122,20,269,185,face_no_mask,1,0,0,0
11995,5493.jpg,450,145,477,247,face_no_mask,1,0,0,0
10429,4453.png,447,102,733,469,face_with_mask,0,0,1,0
13308,2192.png,293,16,541,350,face_with_mask,0,0,1,0
12909,1953.jpg,3153,562,3412,817,face_no_mask,1,0,0,0
13130,5960.jpg,355,289,444,378,face_no_mask,1,0,0,0
14377,3832.png,43,347,281,717,face_with_mask,0,0,1,0
11627,2745.png,228,130,323,261,face_with_mask,0,0,1,0
435,4223.png,3,2,872,700,face_with_mask,0,0,1,0
2871,2115.jpg,148,57,337,326,face_with_mask,0,0,1,0
4329,5081.jpg,517,41,595,126,face_with_mask,0,0,1,0
12949,1947.jpg,73,213,336,492,face_with_mask,0,0,1,0
6544,3339.png,156,3,484,505,face_with_mask,0,0,1,0
2277,4907.png,178,112,535,582,face_with_mask,0,0,1,0
8960,2247.png,290,73,377,200,face_no_mask,1,0,0,0
10689,4926.png,131,39,361,414,face_with_mask,0,0,1,0
9914,2916.png,181,6,403,240,face_with_mask,0,0,1,0
5926,2474.png,147,171,446,513,face_with_mask,0,0,1,0
13431,3610.png,408,5,671,306,face_no_mask,1,0,0,0
13387,6154.jpg,176,76,242,145,face_no_mask,1,0,0,0
2625,4866.png,647,148,689,194,face_with_mask,0,0,1,0
10018,2967.png,325,5,484,216,face_no_mask,1,0,0,0
5689,5989.jpg,421,30,511,155,face_no_mask,1,0,0,0
7122,6090.jpg,778,151,1021,418,face_no_mask,1,0,0,0
1478,3101.png,123,6,527,524,face_with_mask,0,0,1,0
2916,4606.png,218,32,316,180,face_with_mask,0,0,1,0
1228,3687.png,5,145,63,264,face_with_mask,0,0,1,0
38,4650.png,58,6,186,132,face_with_mask,0,0,1,0
2294,5483.jpg,456,82,518,164,face_other_covering,0,1,0,1
4056,4661.png,228,67,305,169,face_with_mask,0,0,1,0
3258,2417.png,283,16,448,244,face_other_covering,0,1,0,1
1374,3788.png,115,107,151,149,face_with_mask,0,0,1,0
13485,3990.png,104,3,627,572,face_other_covering,0,1,0,1
13563,6149.jpg,401,16,682,435,face_no_mask,1,0,0,0
12725,2320.png,180,154,273,264,face_with_mask,0,0,1,0
8267,5341.jpg,291,9,463,191,face_other_covering,0,1,0,1
1604,5219.jpg,197,42,242,91,face_with_mask,0,0,1,0
13914,3478.png,202,116,256,191,face_with_mask,0,0,1,0
4322,3665.png,129,60,457,428,face_with_mask,0,0,1,0
11488,6413.png,96,94,540,533,face_other_covering,0,1,0,1
14301,2034.jpg,443,138,540,251,face_with_mask,0,0,1,0
11264,6341.jpg,458,436,661,692,face_no_mask,1,0,0,0
1482,1923.jpg,82,103,377,455,face_no_mask,1,0,0,0
6510,4625.png,459,85,509,144,face_with_mask,0,0,1,0
148,5212.jpg,1657,3208,2015,3625,face_with_mask,0,0,1,0
14705,5436.jpg,253,365,459,648,face_with_mask,0,0,1,0
11867,4722.png,406,175,463,231,face_with_mask,0,0,1,0
8421,2284.png,102,112,201,227,face_with_mask,0,0,1,0
2187,6175.jpg,108,116,167,184,face_other_covering,0,1,0,1
4809,6183.jpg,396,375,1282,1560,face_no_mask,1,0,0,0
3783,4018.png,167,21,271,132,face_no_mask,1,0,0,0
9143,3278.png,344,98,498,280,face_with_mask_incorrect,0,0,0,1
10765,2519.png,4,100,294,551,face_other_covering,0,1,0,1
7394,2419.png,337,285,358,311,face_with_mask,0,0,1,0
15253,6318.jpg,412,167,624,389,face_no_mask,1,0,0,0
11295,2424.png,327,5,453,197,face_with_mask,0,0,1,0
10930,2702.png,486,148,547,231,face_with_mask,0,0,1,0
5552,1989.jpg,655,241,916,498,face_other_covering,0,1,0,1
1598,4853.png,319,230,386,295,face_with_mask,0,0,1,0
1841,6332.jpg,266,49,582,409,face_no_mask,1,0,0,0
14765,3589.png,70,423,162,524,face_with_mask,0,0,1,0
2688,3212.png,0,144,82,304,face_other_covering,0,1,0,1
6139,4207.png,83,21,166,144,face_with_mask,0,0,1,0
12685,4168.png,35,3,665,591,face_with_mask,0,0,1,0
4601,1850.jpg,4,24,186,338,face_with_mask,0,0,1,0
546,1865.jpg,999,977,3135,3014,face_other_covering,0,1,0,1
14972,4924.png,385,27,703,512,face_with_mask,0,0,1,0
14727,4139.png,46,147,114,232,face_with_mask,0,0,1,0
3204,3865.png,168,380,204,439,face_no_mask,1,0,0,0
7289,2909.png,1,1,461,574,face_with_mask,0,0,1,0
5151,3636.png,312,317,359,380,face_with_mask,0,0,1,0
10913,3916.png,203,162,276,275,face_with_mask,0,0,1,0
3279,2550.png,768,2,907,169,face_with_mask,0,0,1,0
12074,5519.jpg,293,69,393,191,face_no_mask,1,0,0,0
4313,1901.jpg,1485,801,1673,1056,face_with_mask,0,0,1,0
1920,4801.png,212,7,446,284,face_other_covering,0,1,0,1
12942,2380.png,372,51,468,162,face_other_covering,0,1,0,1
14124,5010.jpg,294,199,327,241,face_no_mask,1,0,0,0
3827,2429.png,237,75,446,382,face_with_mask,0,0,1,0
14033,2711.png,543,322,604,426,face_other_covering,0,1,0,1
2179,6175.jpg,315,130,368,197,face_no_mask,1,0,0,0
5352,6073.jpg,725,244,954,501,face_no_mask,1,0,0,0
14581,2204.png,231,16,323,129,face_with_mask,0,0,1,0
5650,2206.png,24,122,317,480,face_other_covering,0,1,0,1
8532,3988.png,274,198,332,275,face_with_mask,0,0,1,0
4268,4856.png,189,61,246,136,face_no_mask,1,0,0,0
223,6310.jpg,416,368,469,428,face_no_mask,1,0,0,0
12085,3817.png,587,125,724,299,face_with_mask,0,0,1,0
15317,3412.png,91,2,399,284,face_with_mask,0,0,1,0
11507,2463.png,179,96,491,494,face_with_mask,0,0,1,0
10145,2883.png,171,7,461,325,face_other_covering,0,1,0,1
13505,4396.png,261,2,627,383,face_other_covering,0,1,0,1
2203,3839.png,61,135,334,455,face_with_mask,0,0,1,0
4172,5942.jpg,192,115,371,328,face_no_mask,1,0,0,0
7407,2419.png,138,260,160,287,face_with_mask,0,0,1,0
11268,6341.jpg,805,91,1037,328,face_no_mask,1,0,0,0
7415,3873.png,124,4,410,353,face_with_mask,0,0,1,0
11621,3254.png,226,208,369,374,face_other_covering,0,1,0,1
1171,2741.png,333,65,388,118,face_with_mask,0,0,1,0
3853,4249.png,71,86,153,196,face_no_mask,1,0,0,0
13302,2604.png,390,205,554,353,face_with_mask,0,0,1,0
8929,4566.png,194,357,347,606,face_with_mask,0,0,1,0
9774,6066.jpg,162,38,259,159,face_no_mask,1,0,0,0
11847,1806.jpg,509,184,617,313,face_with_mask,0,0,1,0
1660,5865.jpg,213,58,506,406,face_no_mask,1,0,0,0
7793,5697.jpg,650,8,1176,540,face_no_mask,1,0,0,0
9214,2559.png,190,8,298,155,face_with_mask,0,0,1,0
132,2732.png,244,136,278,184,face_with_mask,0,0,1,0
15390,3621.png,512,164,591,281,face_other_covering,0,1,0,1
2240,6421.png,271,23,436,290,face_with_mask,0,0,1,0
8861,5118.jpg,285,38,486,295,face_with_mask,0,0,1,0
15338,4403.png,173,113,548,588,face_with_mask,0,0,1,0
10456,1895.jpg,148,70,261,229,face_with_mask,0,0,1,0
1243,3394.png,185,6,613,410,face_with_mask,0,0,1,0
4529,5073.jpg,697,87,916,376,face_other_covering,0,1,0,1
9020,6060.jpg,314,204,502,419,face_no_mask,1,0,0,0
1031,4134.png,72,124,124,190,face_with_mask_incorrect,0,0,0,1
253,1964.png,79,101,361,518,face_other_covering,0,1,0,1
14137,4922.png,216,7,480,316,face_with_mask,0,0,1,0
10404,2355.png,441,72,567,240,face_no_mask,1,0,0,0
10518,5668.jpg,172,31,297,188,face_other_covering,0,1,0,1
3055,2721.png,164,7,505,417,face_with_mask,0,0,1,0
1761,5992.jpg,333,385,381,456,face_no_mask,1,0,0,0
12361,4379.png,304,192,359,265,face_with_mask,0,0,1,0
11523,1826.jpg,1485,13,2433,1163,face_with_mask,0,0,1,0
11212,4867.png,265,8,505,274,face_with_mask,0,0,1,0
2610,5475.jpg,710,188,1086,625,face_with_mask,0,0,1,0
9594,3812.png,705,107,822,256,face_with_mask,0,0,1,0
249,4674.png,221,138,320,287,face_with_mask,0,0,1,0
3660,2074.jpg,925,990,2131,2321,face_other_covering,0,1,0,1
10615,3457.png,354,119,425,204,face_no_mask,1,0,0,0
14782,2390.png,330,27,684,503,face_other_covering,0,1,0,1
11827,5100.jpg,280,131,728,715,face_with_mask,0,0,1,0
11231,4011.png,738,2,942,171,face_with_mask,0,0,1,0
12900,4258.png,160,5,422,393,face_other_covering,0,1,0,1
2357,6108.png,414,23,580,269,face_no_mask,1,0,0,0
14621,2249.png,385,8,600,315,face_no_mask,1,0,0,0
13188,2285.png,197,13,315,235,face_with_mask,0,0,1,0
7097,2799.png,772,10,941,245,face_with_mask,0,0,1,0
15345,3229.png,85,26,362,483,face_other_covering,0,1,0,1
7825,2349.png,303,99,497,341,face_other_covering,0,1,0,1
8628,3301.png,653,213,748,340,face_other_covering,0,1,0,1
1850,2860.png,148,111,188,156,face_with_mask,0,0,1,0
14880,3772.png,134,54,251,180,face_with_mask,0,0,1,0
4886,6168.jpg,964,42,1297,510,face_no_mask,1,0,0,0
13264,4517.png,147,49,194,112,face_with_mask,0,0,1,0
4812,3512.png,276,228,391,364,face_with_mask,0,0,1,0
7467,6074.jpg,330,121,422,235,face_no_mask,1,0,0,0
4802,2941.png,131,279,166,317,face_no_mask,1,0,0,0
272,5931.jpg,175,92,227,158,face_no_mask,1,0,0,0
276,2388.png,139,39,346,277,face_with_mask,0,0,1,0
5007,4219.png,207,120,262,191,face_with_mask,0,0,1,0
8739,3861.png,80,86,105,114,face_no_mask,1,0,0,0
6355,3273.png,90,31,218,183,face_no_mask,1,0,0,0
12754,5181.jpg,431,1,513,86,face_no_mask,1,0,0,0
2094,5648.jpg,176,3,551,366,face_other_covering,0,1,0,1
13048,5213.jpg,1270,94,1569,452,face_with_mask,0,0,1,0
11246,5982.jpg,497,173,653,371,face_other_covering,0,1,0,1
1252,3170.png,29,105,337,457,face_other_covering,0,1,0,1
830,2148.jpg,35,229,146,381,face_with_mask_incorrect,0,0,0,1
2545,6216.jpg,367,158,418,225,face_no_mask,1,0,0,0
12533,2328.png,322,125,480,353,face_with_mask,0,0,1,0
1965,3612.png,316,266,373,335,face_with_mask,0,0,1,0
7254,4842.png,153,0,725,627,face_with_mask,0,0,1,0
4534,4781.png,182,314,393,576,face_with_mask,0,0,1,0
3622,6420.png,43,138,284,374,face_with_mask,0,0,1,0
7542,3108.png,76,6,394,317,face_with_mask,0,0,1,0
14266,6282.jpg,37,157,96,226,face_no_mask,1,0,0,0
15071,6186.jpg,1278,103,2004,839,face_no_mask,1,0,0,0
11963,4888.png,12,70,342,563,face_with_mask,0,0,1,0
11300,3468.png,377,152,411,209,face_with_mask,0,0,1,0
8742,3861.png,450,19,481,82,face_no_mask,1,0,0,0
4744,6062.jpg,1612,155,1896,532,face_no_mask,1,0,0,0
9339,5062.jpg,798,65,909,229,face_with_mask,0,0,1,0
6207,5413.jpg,138,4,597,607,face_with_mask,0,0,1,0
11457,3419.png,130,88,334,343,face_with_mask,0,0,1,0
6707,5322.jpg,259,50,595,550,face_other_covering,0,1,0,1
8303,4906.png,115,301,297,543,face_with_mask,0,0,1,0
2002,3064.png,509,230,592,356,face_with_mask,0,0,1,0
1574,2193.png,79,9,422,413,face_with_mask,0,0,1,0
13959,4436.png,915,143,1106,396,face_with_mask,0,0,1,0
12521,2124.jpg,80,287,300,575,face_with_mask,0,0,1,0
6138,4207.png,245,71,318,178,face_with_mask,0,0,1,0
3802,2377.png,309,23,609,433,face_other_covering,0,1,0,1
10191,3528.png,163,22,421,364,face_with_mask,0,0,1,0
8740,3861.png,28,88,58,119,face_no_mask,1,0,0,0
2584,4977.png,718,154,761,205,face_with_mask,0,0,1,0
9284,4815.png,181,88,510,575,face_other_covering,0,1,0,1
13241,4033.png,317,29,589,422,face_with_mask,0,0,1,0
13061,1965.jpg,233,278,1338,1508,face_no_mask,1,0,0,0
3864,2570.png,208,41,368,215,face_other_covering,0,1,0,1
9181,5164.jpg,622,97,721,220,face_with_mask,0,0,1,0
9729,4658.png,257,179,393,337,face_with_mask,0,0,1,0
5866,5656.jpg,861,152,1033,370,face_other_covering,0,1,0,1
9498,4740.png,275,32,381,158,face_with_mask,0,0,1,0
2713,4373.png,369,45,788,518,face_other_covering,0,1,0,1
774,5928.jpg,407,32,927,765,face_no_mask,1,0,0,0
13091,5578.jpg,284,162,427,335,face_no_mask,1,0,0,0
11097,2112.jpg,173,43,217,97,face_with_mask,0,0,1,0
10602,6140.jpg,87,3,308,262,face_other_covering,0,1,0,1
6768,2739.png,648,56,685,170,face_with_mask,0,0,1,0
10515,2414.png,166,54,538,562,face_other_covering,0,1,0,1
7741,2666.png,422,212,491,304,face_with_mask,0,0,1,0
12167,1991.jpg,2997,1201,3352,1632,face_with_mask,0,0,1,0
224,6310.jpg,510,297,567,382,face_no_mask,1,0,0,0
7809,5161.jpg,200,0,590,458,face_no_mask,1,0,0,0
8656,5104.jpg,183,490,273,585,face_no_mask,1,0,0,0
2048,2448.png,173,122,208,162,face_with_mask,0,0,1,0
9315,2038.jpg,173,87,268,184,face_with_mask,0,0,1,0
14630,6206.jpg,334,35,527,325,face_no_mask,1,0,0,0
2716,3349.png,128,88,291,313,face_with_mask_incorrect,0,0,0,1
6758,6406.png,728,3,1121,402,face_other_covering,0,1,0,1
1407,5167.jpg,393,126,674,420,face_with_mask,0,0,1,0
12920,2926.png,0,239,15,286,face_other_covering,0,1,0,1
10261,2602.png,209,24,643,567,face_with_mask,0,0,1,0
8531,5565.jpg,152,6,355,296,face_other_covering,0,1,0,1
11725,4166.png,496,71,787,376,face_with_mask,0,0,1,0
9771,4350.png,318,82,367,143,face_other_covering,0,1,0,1
7843,5583.jpg,163,206,705,1023,face_other_covering,0,1,0,1
13142,5967.jpg,44,310,104,383,face_no_mask,1,0,0,0
5453,4012.png,276,154,359,263,face_with_mask,0,0,1,0
800,3309.png,301,125,373,214,face_with_mask,0,0,1,0
15096,3739.png,415,28,535,198,face_with_mask,0,0,1,0
11283,2359.png,122,41,176,109,face_with_mask,0,0,1,0
6260,5170.jpg,295,102,465,335,face_with_mask,0,0,1,0
264,2492.png,108,67,122,86,face_no_mask,1,0,0,0
5312,2262.png,234,7,321,103,face_with_mask,0,0,1,0
12809,1810.jpg,99,212,233,373,face_with_mask_incorrect,0,0,0,1
3220,4523.png,36,153,379,554,face_with_mask,0,0,1,0
13668,2915.png,804,324,829,348,face_with_mask,0,0,1,0
10466,4749.png,304,0,852,711,face_other_covering,0,1,0,1
14983,6246.jpg,68,5,673,702,face_no_mask,1,0,0,0
7553,2914.png,359,27,444,140,face_other_covering,0,1,0,1
5731,4778.png,156,170,200,232,face_with_mask,0,0,1,0
3824,5734.png,263,121,486,419,face_with_mask,0,0,1,0
14515,4611.png,143,36,426,480,face_with_mask,0,0,1,0
4633,6228.jpg,447,238,537,344,face_no_mask,1,0,0,0
14076,5092.jpg,384,53,447,132,face_with_mask,0,0,1,0
8775,2573.png,266,207,291,237,face_no_mask,1,0,0,0
9512,3656.png,15,7,445,422,face_with_mask,0,0,1,0
13801,3672.png,151,94,223,182,face_with_mask,0,0,1,0
14961,1885.jpg,393,162,741,552,face_with_mask,0,0,1,0
7224,2483.png,0,1,298,506,face_with_mask,0,0,1,0
7164,5042.jpg,417,0,613,236,face_other_covering,0,1,0,1
4018,3859.png,281,41,492,318,face_with_mask,0,0,1,0
5249,5480.jpg,110,0,618,708,face_other_covering,0,1,0,1
12347,3650.png,96,260,146,320,face_with_mask,0,0,1,0
3331,3424.png,365,101,403,181,face_with_mask,0,0,1,0
7166,5042.jpg,375,273,542,445,face_other_covering,0,1,0,1
9754,4206.png,316,3,471,136,face_with_mask,0,0,1,0
14714,3508.png,192,109,523,468,face_other_covering,0,1,0,1
14082,5296.jpg,578,104,692,230,face_other_covering,0,1,0,1
7039,5230.jpg,1025,131,1199,350,face_with_mask,0,0,1,0
1158,3633.png,358,94,510,283,face_other_covering,0,1,0,1
8716,2278.png,316,2,368,61,face_no_mask,1,0,0,0
602,2904.png,418,176,459,229,face_with_mask,0,0,1,0
7726,4715.png,388,2,575,205,face_with_mask,0,0,1,0
2875,3785.png,546,114,669,272,face_with_mask,0,0,1,0
12870,3770.png,239,170,256,192,face_with_mask,0,0,1,0
5211,3197.png,285,432,325,485,face_with_mask,0,0,1,0
8134,4201.png,10,41,351,477,face_with_mask,0,0,1,0
8476,3266.png,352,228,696,610,face_with_mask,0,0,1,0
14323,6288.jpg,874,139,942,216,face_no_mask,1,0,0,0
373,4806.png,110,251,244,380,face_no_mask,1,0,0,0
4105,3623.png,285,36,396,169,face_other_covering,0,1,0,1
8048,4111.png,230,72,970,813,face_with_mask,0,0,1,0
12674,4215.png,412,157,449,207,face_with_mask,0,0,1,0
9746,3847.png,293,6,396,164,face_other_covering,0,1,0,1
5800,4813.png,740,172,944,400,face_with_mask,0,0,1,0
10920,5560.jpg,135,2,774,548,face_with_mask,0,0,1,0
10816,4220.png,458,41,672,311,face_with_mask,0,0,1,0
14357,3592.png,28,0,219,144,face_with_mask,0,0,1,0
3862,4374.png,243,32,674,512,face_with_mask,0,0,1,0
14031,2711.png,701,41,864,215,face_other_covering,0,1,0,1
8034,6267.jpg,287,154,407,325,face_no_mask,1,0,0,0
12108,6121.jpg,700,55,996,448,face_no_mask,1,0,0,0
7323,2263.png,69,15,344,448,face_with_mask,0,0,1,0
11520,5487.jpg,280,111,786,730,face_other_covering,0,1,0,1
9397,4996.jpg,265,47,371,184,face_with_mask,0,0,1,0
7466,6074.jpg,193,141,261,238,face_no_mask,1,0,0,0
6225,3030.png,464,101,565,235,face_with_mask,0,0,1,0
13492,4964.png,461,271,511,330,face_with_mask,0,0,1,0
12673,4215.png,54,173,98,219,face_with_mask,0,0,1,0
5982,3902.png,625,5,834,230,face_with_mask,0,0,1,0
14308,2848.png,3,7,356,377,face_with_mask,0,0,1,0
7473,6286.jpg,402,336,519,498,face_no_mask,1,0,0,0
14155,1981.jpg,414,18,492,119,face_with_mask,0,0,1,0
141,2732.png,1,151,29,196,face_with_mask,0,0,1,0
369,6203.jpg,396,202,774,739,face_no_mask,1,0,0,0
5180,2522.png,240,11,486,301,face_no_mask,1,0,0,0
8092,5056.jpg,657,83,723,215,face_other_covering,0,1,0,1
3816,4059.png,28,98,479,599,face_other_covering,0,1,0,1
13680,3921.png,181,19,394,331,face_with_mask,0,0,1,0
7800,4024.png,47,44,232,319,face_with_mask,0,0,1,0
6119,5731.jpg,70,200,158,297,face_no_mask,1,0,0,0
9670,2616.png,711,53,874,233,face_with_mask,0,0,1,0
182,5298.jpg,422,455,609,730,face_no_mask,1,0,0,0
11885,5927.jpg,325,25,561,319,face_no_mask,1,0,0,0
5722,3893.png,426,13,440,36,face_with_mask_incorrect,0,0,0,1
11043,6321.jpg,398,211,569,394,face_no_mask,1,0,0,0
8555,2530.png,53,3,657,610,face_with_mask,0,0,1,0
10958,5444.jpg,291,78,603,536,face_other_covering,0,1,0,1
1783,4357.png,100,143,116,159,face_no_mask,1,0,0,0
8288,5353.jpg,118,23,549,441,face_no_mask,1,0,0,0
3752,5209.jpg,1437,620,1904,1177,face_with_mask,0,0,1,0
6157,3594.png,404,14,485,120,face_with_mask,0,0,1,0
1432,2566.png,240,110,375,266,face_with_mask,0,0,1,0
2991,4718.png,369,190,432,278,face_with_mask,0,0,1,0
12875,5527.jpg,294,53,378,170,face_no_mask,1,0,0,0
12517,2124.jpg,1299,153,1480,374,face_no_mask,1,0,0,0
14149,3853.png,127,26,291,229,face_other_covering,0,1,0,1
3225,2449.png,251,88,391,292,face_other_covering,0,1,0,1
4262,4494.png,150,138,514,622,face_with_mask,0,0,1,0
13428,2898.png,36,0,650,608,face_with_mask,0,0,1,0
10494,2651.png,256,22,456,283,face_with_mask,0,0,1,0
7141,3469.png,751,256,965,477,face_with_mask,0,0,1,0
12716,5273.jpg,294,276,703,843,face_no_mask,1,0,0,0
6171,4328.png,342,57,508,281,face_with_mask,0,0,1,0
12003,2001.jpg,293,137,525,437,face_with_mask,0,0,1,0
11237,5178.jpg,479,25,710,376,face_other_covering,0,1,0,1
1240,6349.jpg,226,32,301,140,face_other_covering,0,1,0,1
5387,1978.jpg,636,67,716,221,face_with_mask,0,0,1,0
890,4495.png,242,208,296,279,face_with_mask,0,0,1,0
13522,3207.png,3,3,720,604,face_with_mask,0,0,1,0
13289,3682.png,440,57,484,125,face_other_covering,0,1,0,1
8300,2533.png,130,34,541,572,face_with_mask,0,0,1,0
787,3566.png,205,145,478,465,face_other_covering,0,1,0,1
11524,1826.jpg,969,172,1375,631,face_with_mask,0,0,1,0
13370,3383.png,129,165,417,493,face_with_mask,0,0,1,0
259,4031.png,47,3,356,365,face_with_mask,0,0,1,0
12785,5101.jpg,188,53,255,136,face_with_mask,0,0,1,0
11561,4164.png,64,78,451,648,face_with_mask,0,0,1,0
5235,4664.png,281,184,324,237,face_with_mask,0,0,1,0
5341,2718.png,424,97,504,184,face_with_mask,0,0,1,0
5644,5141.jpg,275,13,482,242,face_with_mask,0,0,1,0
14775,2847.png,319,56,648,428,face_with_mask,0,0,1,0
1030,4134.png,393,144,444,204,face_with_mask,0,0,1,0
8948,2073.jpg,911,4,4886,3649,face_with_mask,0,0,1,0
5112,2066.jpg,660,408,1041,932,face_with_mask,0,0,1,0
8061,5216.jpg,2,38,233,413,face_other_covering,0,1,0,1
5398,6232.jpg,510,200,601,307,face_no_mask,1,0,0,0
1295,6422.png,195,0,666,575,face_with_mask_incorrect,0,0,0,1
13159,3722.png,61,6,616,512,face_with_mask,0,0,1,0
9495,4360.png,750,106,815,187,face_with_mask,0,0,1,0
11579,4460.png,422,78,474,133,face_no_mask,1,0,0,0
13564,4854.png,416,35,567,220,face_with_mask,0,0,1,0
225,6310.jpg,588,300,633,366,face_no_mask,1,0,0,0
7406,2419.png,89,285,117,317,face_with_mask,0,0,1,0
4046,4216.png,241,39,422,300,face_with_mask,0,0,1,0
10435,4698.png,739,112,907,278,face_with_mask,0,0,1,0
1354,3703.png,148,1,608,545,face_with_mask,0,0,1,0
4366,2446.png,111,129,373,470,face_other_covering,0,1,0,1
7315,4074.png,103,30,124,67,face_other_covering,0,1,0,1
35,1926.jpg,442,84,805,489,face_with_mask,0,0,1,0
11751,5500.jpg,713,422,863,582,face_other_covering,0,1,0,1
7886,4697.png,172,227,270,347,face_other_covering,0,1,0,1
5494,5624.jpg,734,427,2467,1984,face_with_mask,0,0,1,0
13599,2282.png,333,139,403,234,face_with_mask,0,0,1,0
